x1,x2,x3,x4,y
S_Heat_HLR,2050,3856,AT,0.0
S_Heat_HLI,2050,3856,AT,0.0
S_CAES,2050,3856,AT,0.0
S_Gas_Methane,2050,3856,AT,0.0
S_PHS,2018,5780,AT,0.0
S_Gas_H2,2018,5780,AT,0.0
S_Battery_Li-Ion,2018,5780,AT,0.0
S_Battery_Redox,2018,5780,AT,0.0
S_Heat_HLR,2018,5780,AT,0.0
S_Heat_HLI,2018,5780,AT,0.0
S_CAES,2018,5780,AT,0.0
S_Gas_Methane,2018,5780,AT,0.0
S_PHS,2025,5780,AT,0.0
S_Gas_H2,2025,5780,AT,3.997891190400411
S_Battery_Li-Ion,2025,5780,AT,18.322712588535975
S_Battery_Redox,2025,5780,AT,0.0
S_Heat_HLR,2025,5780,AT,0.0
S_Heat_HLI,2025,5780,AT,0.0
S_CAES,2025,5780,AT,0.0
S_Gas_Methane,2025,5780,AT,0.0
S_PHS,2030,5780,AT,0.0
S_Gas_H2,2030,5780,AT,47.37273792601914
S_Battery_Li-Ion,2030,5780,AT,16.84425695629142
S_Battery_Redox,2030,5780,AT,0.0
S_Heat_HLR,2030,5780,AT,0.0
S_Heat_HLI,2030,5780,AT,0.0
S_CAES,2030,5780,AT,0.0
S_Gas_Methane,2030,5780,AT,0.0
S_PHS,2035,5780,AT,0.0
S_Gas_H2,2035,5780,AT,46.99934296625121
S_Battery_Li-Ion,2035,5780,AT,27.012671002769324
S_Battery_Redox,2035,5780,AT,0.0
S_Heat_HLR,2035,5780,AT,0.0
S_Heat_HLI,2035,5780,AT,0.0
S_CAES,2035,5780,AT,0.0
S_Gas_Methane,2035,5780,AT,0.0
S_PHS,2040,5780,AT,0.0
S_Gas_H2,2040,5780,AT,57.00174560682656
S_Battery_Li-Ion,2040,5780,AT,21.41256635951137
S_Battery_Redox,2040,5780,AT,0.0
S_Heat_HLR,2040,5780,AT,0.0
S_Heat_HLI,2040,5780,AT,0.0
S_CAES,2040,5780,AT,0.0
S_Gas_Methane,2040,5780,AT,0.0
S_PHS,2045,5780,AT,0.0
S_Gas_H2,2045,5780,AT,62.01031150575138
S_Battery_Li-Ion,2045,5780,AT,16.730262176610662
S_Battery_Redox,2045,5780,AT,0.0
S_Heat_HLR,2045,5780,AT,0.0
S_Heat_HLI,2045,5780,AT,0.0
S_CAES,2045,5780,AT,0.0
S_Gas_Methane,2045,5780,AT,0.0
S_PHS,2050,5780,AT,0.0
S_Gas_H2,2050,5780,AT,69.60600825617004
S_Battery_Li-Ion,2050,5780,AT,0.39996997576413007
