x1;x2;x3;y;;x1;x2;x3;y;diff;
2050;Infeasibility_HLI;TR;0;;2050;Infeasibility_HLI;TR;0;0;#DIV/0!
2018;Infeasibility_HMI;TR;0;;2018;Infeasibility_HMI;TR;0;0;#DIV/0!
2025;Infeasibility_HMI;TR;0;;2025;Infeasibility_HMI;TR;0;0;#DIV/0!
2030;Infeasibility_HMI;TR;0;;2030;Infeasibility_HMI;TR;0;0;#DIV/0!
2035;Infeasibility_HMI;TR;0;;2035;Infeasibility_HMI;TR;0;0;#DIV/0!
2040;Infeasibility_HMI;TR;0;;2040;Infeasibility_HMI;TR;0;0;#DIV/0!
2045;Infeasibility_HMI;TR;0;;2045;Infeasibility_HMI;TR;0;0;#DIV/0!
2050;Infeasibility_HMI;TR;0;;2050;Infeasibility_HMI;TR;0;0;#DIV/0!
2018;Infeasibility_HHI;TR;0;;2018;Infeasibility_HHI;TR;0;0;#DIV/0!
2025;Infeasibility_HHI;TR;0;;2025;Infeasibility_HHI;TR;0;0;#DIV/0!
2030;Infeasibility_HHI;TR;0;;2030;Infeasibility_HHI;TR;0;0;#DIV/0!
2035;Infeasibility_HHI;TR;0;;2035;Infeasibility_HHI;TR;0;0;#DIV/0!
2040;Infeasibility_HHI;TR;0;;2040;Infeasibility_HHI;TR;0;0;#DIV/0!
2045;Infeasibility_HHI;TR;0;;2045;Infeasibility_HHI;TR;0;0;#DIV/0!
2050;Infeasibility_HHI;TR;0;;2050;Infeasibility_HHI;TR;0;0;#DIV/0!
2018;Infeasibility_HRI;TR;0;;2018;Infeasibility_HRI;TR;0;0;#DIV/0!
2025;Infeasibility_HRI;TR;0;;2025;Infeasibility_HRI;TR;0;0;#DIV/0!
2030;Infeasibility_HRI;TR;0;;2030;Infeasibility_HRI;TR;0;0;#DIV/0!
2035;Infeasibility_HRI;TR;0;;2035;Infeasibility_HRI;TR;0;0;#DIV/0!
2040;Infeasibility_HRI;TR;0;;2040;Infeasibility_HRI;TR;0;0;#DIV/0!
2045;Infeasibility_HRI;TR;0;;2045;Infeasibility_HRI;TR;0;0;#DIV/0!
2050;Infeasibility_HRI;TR;0;;2050;Infeasibility_HRI;TR;0;0;#DIV/0!
2018;Infeasibility_Mob_Passenger;TR;0;;2018;Infeasibility_Mob_Passenger;TR;697,1722698;-697,1722698;#DIV/0!
2025;Infeasibility_Mob_Passenger;TR;0;;2025;Infeasibility_Mob_Passenger;TR;692,4199756;-692,4199756;#DIV/0!
2030;Infeasibility_Mob_Passenger;TR;0;;2030;Infeasibility_Mob_Passenger;TR;688,4775425;-688,4775425;#DIV/0!
2035;Infeasibility_Mob_Passenger;TR;0;;2035;Infeasibility_Mob_Passenger;TR;681,5927671;-681,5927671;#DIV/0!
2040;Infeasibility_Mob_Passenger;TR;0;;2040;Infeasibility_Mob_Passenger;TR;674,7768394;-674,7768394;#DIV/0!
2045;Infeasibility_Mob_Passenger;TR;0;;2045;Infeasibility_Mob_Passenger;TR;668,029071;-668,029071;#DIV/0!
2050;Infeasibility_Mob_Passenger;TR;0;;2050;Infeasibility_Mob_Passenger;TR;661,3487803;-661,3487803;#DIV/0!
2018;Infeasibility_Mob_Freight;TR;0;;2018;Infeasibility_Mob_Freight;TR;179,1309722;-179,1309722;#DIV/0!
2025;Infeasibility_Mob_Freight;TR;0;;2025;Infeasibility_Mob_Freight;TR;190,0400484;-190,0400484;#DIV/0!
2030;Infeasibility_Mob_Freight;TR;0;;2030;Infeasibility_Mob_Freight;TR;191,9404489;-191,9404489;#DIV/0!
2035;Infeasibility_Mob_Freight;TR;0;;2035;Infeasibility_Mob_Freight;TR;193,8598533;-193,8598533;#DIV/0!
2040;Infeasibility_Mob_Freight;TR;0;;2040;Infeasibility_Mob_Freight;TR;196,9231935;-196,9231935;#DIV/0!
2045;Infeasibility_Mob_Freight;TR;0;;2045;Infeasibility_Mob_Freight;TR;201,2512069;-201,2512069;#DIV/0!
2050;Infeasibility_Mob_Freight;TR;0;;2050;Infeasibility_Mob_Freight;TR;207,3411288;-207,3411288;#DIV/0!
2018;A_Air;UK;0;;2018;A_Air;UK;0;0;#DIV/0!
2025;A_Air;UK;0;;2025;A_Air;UK;0;0;#DIV/0!
2030;A_Air;UK;0;;2030;A_Air;UK;0;0;#DIV/0!
2035;A_Air;UK;0;;2035;A_Air;UK;0;0;#DIV/0!
2040;A_Air;UK;0;;2040;A_Air;UK;0;0;#DIV/0!
2045;A_Air;UK;0;;2045;A_Air;UK;0;0;#DIV/0!
2050;A_Air;UK;0;;2050;A_Air;UK;0;0;#DIV/0!
2018;A_Rooftop_Commercial;UK;0;;2018;A_Rooftop_Commercial;UK;0;0;#DIV/0!
2025;A_Rooftop_Commercial;UK;0;;2025;A_Rooftop_Commercial;UK;0;0;#DIV/0!
2030;A_Rooftop_Commercial;UK;0;;2030;A_Rooftop_Commercial;UK;0;0;#DIV/0!
2035;A_Rooftop_Commercial;UK;0;;2035;A_Rooftop_Commercial;UK;0;0;#DIV/0!
2040;A_Rooftop_Commercial;UK;0;;2040;A_Rooftop_Commercial;UK;0;0;#DIV/0!
2045;A_Rooftop_Commercial;UK;0;;2045;A_Rooftop_Commercial;UK;0;0;#DIV/0!
2050;A_Rooftop_Commercial;UK;0;;2050;A_Rooftop_Commercial;UK;0;0;#DIV/0!
2018;A_Rooftop_Residential;UK;0;;2018;A_Rooftop_Residential;UK;0;0;#DIV/0!
2025;A_Rooftop_Residential;UK;0;;2025;A_Rooftop_Residential;UK;0;0;#DIV/0!
2030;A_Rooftop_Residential;UK;0;;2030;A_Rooftop_Residential;UK;0;0;#DIV/0!
2035;A_Rooftop_Residential;UK;0;;2035;A_Rooftop_Residential;UK;0;0;#DIV/0!
2040;A_Rooftop_Residential;UK;0;;2040;A_Rooftop_Residential;UK;0;0;#DIV/0!
2045;A_Rooftop_Residential;UK;0;;2045;A_Rooftop_Residential;UK;0;0;#DIV/0!
2050;A_Rooftop_Residential;UK;0;;2050;A_Rooftop_Residential;UK;0;0;#DIV/0!
2018;CHP_Biomass_Solid;UK;46,54878232;;2018;CHP_Biomass_Solid;UK;46,54878232;0;0%
2025;CHP_Biomass_Solid;UK;9,915315068;;2025;CHP_Biomass_Solid;UK;9,915315068;0;0%
2030;CHP_Biomass_Solid;UK;21,04174735;;2030;CHP_Biomass_Solid;UK;10,52087367;10,52087367;50%
2035;CHP_Biomass_Solid;UK;19,25505292;;2035;CHP_Biomass_Solid;UK;9,949583708;9,305469209;48%
2040;CHP_Biomass_Solid;UK;28,13488123;;2040;CHP_Biomass_Solid;UK;28,13488123;0;0%
2045;CHP_Biomass_Solid;UK;28,13488123;;2045;CHP_Biomass_Solid;UK;28,13488123;0;0%
2050;CHP_Biomass_Solid;UK;28,13488123;;2050;CHP_Biomass_Solid;UK;28,13488123;0;0%
2018;CHP_Biomass_Solid_CCS;UK;0;;2018;CHP_Biomass_Solid_CCS;UK;0;0;#DIV/0!
2025;CHP_Biomass_Solid_CCS;UK;137,8839158;;2025;CHP_Biomass_Solid_CCS;UK;113,6307728;24,25314299;18%
2030;CHP_Biomass_Solid_CCS;UK;79,16699933;;2030;CHP_Biomass_Solid_CCS;UK;64,10652326;15,06047606;19%
2035;CHP_Biomass_Solid_CCS;UK;78,48984086;;2035;CHP_Biomass_Solid_CCS;UK;64,67781323;13,81202764;18%
2040;CHP_Biomass_Solid_CCS;UK;270,3274981;;2040;CHP_Biomass_Solid_CCS;UK;328,8678276;-58,54032951;-22%
2045;CHP_Biomass_Solid_CCS;UK;260,9860937;;2045;CHP_Biomass_Solid_CCS;UK;325,2554777;-64,26938407;-25%
2050;CHP_Biomass_Solid_CCS;UK;276,5359922;;2050;CHP_Biomass_Solid_CCS;UK;307,7455571;-31,2095649;-11%
2018;CHP_Coal_Hardcoal;UK;4,417120128;;2018;CHP_Coal_Hardcoal;UK;7,36186688;-2,944746752;-67%
2025;CHP_Coal_Hardcoal;UK;0;;2025;CHP_Coal_Hardcoal;UK;0;0;#DIV/0!
2030;CHP_Coal_Hardcoal;UK;0;;2030;CHP_Coal_Hardcoal;UK;0;0;#DIV/0!
2035;CHP_Coal_Hardcoal;UK;0;;2035;CHP_Coal_Hardcoal;UK;0;0;#DIV/0!
2040;CHP_Coal_Hardcoal;UK;0;;2040;CHP_Coal_Hardcoal;UK;0;0;#DIV/0!
2045;CHP_Coal_Hardcoal;UK;0;;2045;CHP_Coal_Hardcoal;UK;0;0;#DIV/0!
2050;CHP_Coal_Hardcoal;UK;0;;2050;CHP_Coal_Hardcoal;UK;0;0;#DIV/0!
2018;CHP_Coal_Hardcoal_CCS;UK;0;;2018;CHP_Coal_Hardcoal_CCS;UK;0;0;#DIV/0!
2025;CHP_Coal_Hardcoal_CCS;UK;0;;2025;CHP_Coal_Hardcoal_CCS;UK;0;0;#DIV/0!
2030;CHP_Coal_Hardcoal_CCS;UK;0;;2030;CHP_Coal_Hardcoal_CCS;UK;0;0;#DIV/0!
2035;CHP_Coal_Hardcoal_CCS;UK;0;;2035;CHP_Coal_Hardcoal_CCS;UK;0;0;#DIV/0!
2040;CHP_Coal_Hardcoal_CCS;UK;0;;2040;CHP_Coal_Hardcoal_CCS;UK;0;0;#DIV/0!
2045;CHP_Coal_Hardcoal_CCS;UK;0;;2045;CHP_Coal_Hardcoal_CCS;UK;0;0;#DIV/0!
2050;CHP_Coal_Hardcoal_CCS;UK;0;;2050;CHP_Coal_Hardcoal_CCS;UK;0;0;#DIV/0!
2018;CHP_Coal_Lignite;UK;0;;2018;CHP_Coal_Lignite;UK;0;0;#DIV/0!
2025;CHP_Coal_Lignite;UK;0;;2025;CHP_Coal_Lignite;UK;0;0;#DIV/0!
2030;CHP_Coal_Lignite;UK;0;;2030;CHP_Coal_Lignite;UK;0;0;#DIV/0!
2035;CHP_Coal_Lignite;UK;0;;2035;CHP_Coal_Lignite;UK;0;0;#DIV/0!
2040;CHP_Coal_Lignite;UK;0;;2040;CHP_Coal_Lignite;UK;0;0;#DIV/0!
2045;CHP_Coal_Lignite;UK;0;;2045;CHP_Coal_Lignite;UK;0;0;#DIV/0!
2050;CHP_Coal_Lignite;UK;0;;2050;CHP_Coal_Lignite;UK;0;0;#DIV/0!
2018;CHP_Coal_Lignite_CCS;UK;0;;2018;CHP_Coal_Lignite_CCS;UK;0;0;#DIV/0!
2025;CHP_Coal_Lignite_CCS;UK;0;;2025;CHP_Coal_Lignite_CCS;UK;0;0;#DIV/0!
2030;CHP_Coal_Lignite_CCS;UK;0;;2030;CHP_Coal_Lignite_CCS;UK;0;0;#DIV/0!
2035;CHP_Coal_Lignite_CCS;UK;0;;2035;CHP_Coal_Lignite_CCS;UK;0;0;#DIV/0!
2040;CHP_Coal_Lignite_CCS;UK;0;;2040;CHP_Coal_Lignite_CCS;UK;0;0;#DIV/0!
2045;CHP_Coal_Lignite_CCS;UK;0;;2045;CHP_Coal_Lignite_CCS;UK;0;0;#DIV/0!
2050;CHP_Coal_Lignite_CCS;UK;0;;2050;CHP_Coal_Lignite_CCS;UK;0;0;#DIV/0!
2018;CHP_Gas_CCGT_Biogas;UK;0;;2018;CHP_Gas_CCGT_Biogas;UK;0;0;#DIV/0!
2025;CHP_Gas_CCGT_Biogas;UK;0;;2025;CHP_Gas_CCGT_Biogas;UK;0;0;#DIV/0!
2030;CHP_Gas_CCGT_Biogas;UK;0;;2030;CHP_Gas_CCGT_Biogas;UK;0;0;#DIV/0!
2035;CHP_Gas_CCGT_Biogas;UK;0;;2035;CHP_Gas_CCGT_Biogas;UK;0;0;#DIV/0!
2040;CHP_Gas_CCGT_Biogas;UK;0;;2040;CHP_Gas_CCGT_Biogas;UK;0;0;#DIV/0!
2045;CHP_Gas_CCGT_Biogas;UK;0;;2045;CHP_Gas_CCGT_Biogas;UK;0;0;#DIV/0!
2050;CHP_Gas_CCGT_Biogas;UK;0;;2050;CHP_Gas_CCGT_Biogas;UK;0;0;#DIV/0!
2018;CHP_Gas_CCGT_Biogas_CCS;UK;0;;2018;CHP_Gas_CCGT_Biogas_CCS;UK;0;0;#DIV/0!
2025;CHP_Gas_CCGT_Biogas_CCS;UK;0;;2025;CHP_Gas_CCGT_Biogas_CCS;UK;0;0;#DIV/0!
2030;CHP_Gas_CCGT_Biogas_CCS;UK;0;;2030;CHP_Gas_CCGT_Biogas_CCS;UK;0;0;#DIV/0!
2035;CHP_Gas_CCGT_Biogas_CCS;UK;0;;2035;CHP_Gas_CCGT_Biogas_CCS;UK;0;0;#DIV/0!
2040;CHP_Gas_CCGT_Biogas_CCS;UK;0;;2040;CHP_Gas_CCGT_Biogas_CCS;UK;0;0;#DIV/0!
2045;CHP_Gas_CCGT_Biogas_CCS;UK;0;;2045;CHP_Gas_CCGT_Biogas_CCS;UK;0;0;#DIV/0!
2050;CHP_Gas_CCGT_Biogas_CCS;UK;0;;2050;CHP_Gas_CCGT_Biogas_CCS;UK;0;0;#DIV/0!
2018;CHP_Gas_CCGT_Natural;UK;152,3817849;;2018;CHP_Gas_CCGT_Natural;UK;139,0690013;13,31278359;9%
2025;CHP_Gas_CCGT_Natural;UK;0;;2025;CHP_Gas_CCGT_Natural;UK;0;0;#DIV/0!
2030;CHP_Gas_CCGT_Natural;UK;0;;2030;CHP_Gas_CCGT_Natural;UK;0;0;#DIV/0!
2035;CHP_Gas_CCGT_Natural;UK;0;;2035;CHP_Gas_CCGT_Natural;UK;0;0;#DIV/0!
2040;CHP_Gas_CCGT_Natural;UK;0;;2040;CHP_Gas_CCGT_Natural;UK;0;0;#DIV/0!
2045;CHP_Gas_CCGT_Natural;UK;0;;2045;CHP_Gas_CCGT_Natural;UK;0;0;#DIV/0!
2050;CHP_Gas_CCGT_Natural;UK;0;;2050;CHP_Gas_CCGT_Natural;UK;0;0;#DIV/0!
2018;CHP_Gas_CCGT_Natural_CCS;UK;0;;2018;CHP_Gas_CCGT_Natural_CCS;UK;0;0;#DIV/0!
2025;CHP_Gas_CCGT_Natural_CCS;UK;544,8977021;;2025;CHP_Gas_CCGT_Natural_CCS;UK;592,6198644;-47,72216233;-9%
2030;CHP_Gas_CCGT_Natural_CCS;UK;377,0435449;;2030;CHP_Gas_CCGT_Natural_CCS;UK;412,3569922;-35,31344734;-9%
2035;CHP_Gas_CCGT_Natural_CCS;UK;373,4477703;;2035;CHP_Gas_CCGT_Natural_CCS;UK;408,7612176;-35,31344734;-9%
2040;CHP_Gas_CCGT_Natural_CCS;UK;66,88062543;;2040;CHP_Gas_CCGT_Natural_CCS;UK;0;66,88062543;100%
2045;CHP_Gas_CCGT_Natural_CCS;UK;0;;2045;CHP_Gas_CCGT_Natural_CCS;UK;0;0;#DIV/0!
2050;CHP_Gas_CCGT_Natural_CCS;UK;0;;2050;CHP_Gas_CCGT_Natural_CCS;UK;0;0;#DIV/0!
2018;CHP_Gas_CCGT_SynGas;UK;0;;2018;CHP_Gas_CCGT_SynGas;UK;0;0;#DIV/0!
2025;CHP_Gas_CCGT_SynGas;UK;0;;2025;CHP_Gas_CCGT_SynGas;UK;0;0;#DIV/0!
2030;CHP_Gas_CCGT_SynGas;UK;0;;2030;CHP_Gas_CCGT_SynGas;UK;0;0;#DIV/0!
2035;CHP_Gas_CCGT_SynGas;UK;0;;2035;CHP_Gas_CCGT_SynGas;UK;0;0;#DIV/0!
2040;CHP_Gas_CCGT_SynGas;UK;0;;2040;CHP_Gas_CCGT_SynGas;UK;0;0;#DIV/0!
2045;CHP_Gas_CCGT_SynGas;UK;38,13068272;;2045;CHP_Gas_CCGT_SynGas;UK;0;38,13068272;100%
2050;CHP_Gas_CCGT_SynGas;UK;35,98246509;;2050;CHP_Gas_CCGT_SynGas;UK;9,145706446;26,83675865;75%
2018;CHP_Hydrogen_FuelCell;UK;0;;2018;CHP_Hydrogen_FuelCell;UK;0;0;#DIV/0!
2025;CHP_Hydrogen_FuelCell;UK;0;;2025;CHP_Hydrogen_FuelCell;UK;0;0;#DIV/0!
2030;CHP_Hydrogen_FuelCell;UK;0;;2030;CHP_Hydrogen_FuelCell;UK;0;0;#DIV/0!
2035;CHP_Hydrogen_FuelCell;UK;0;;2035;CHP_Hydrogen_FuelCell;UK;0;0;#DIV/0!
2040;CHP_Hydrogen_FuelCell;UK;0;;2040;CHP_Hydrogen_FuelCell;UK;0;0;#DIV/0!
2045;CHP_Hydrogen_FuelCell;UK;0;;2045;CHP_Hydrogen_FuelCell;UK;0;0;#DIV/0!
2050;CHP_Hydrogen_FuelCell;UK;0;;2050;CHP_Hydrogen_FuelCell;UK;0;0;#DIV/0!
2018;CHP_Oil;UK;0;;2018;CHP_Oil;UK;0;0;#DIV/0!
2025;CHP_Oil;UK;0;;2025;CHP_Oil;UK;0;0;#DIV/0!
2030;CHP_Oil;UK;0;;2030;CHP_Oil;UK;0;0;#DIV/0!
2035;CHP_Oil;UK;0;;2035;CHP_Oil;UK;0;0;#DIV/0!
2040;CHP_Oil;UK;0;;2040;CHP_Oil;UK;0;0;#DIV/0!
2045;CHP_Oil;UK;0;;2045;CHP_Oil;UK;0;0;#DIV/0!
2050;CHP_Oil;UK;0;;2050;CHP_Oil;UK;0;0;#DIV/0!
2018;D_Battery_Li-Ion;UK;0;;2018;D_Battery_Li-Ion;UK;0;0;#DIV/0!
2025;D_Battery_Li-Ion;UK;93,5554076;;2025;D_Battery_Li-Ion;UK;73,35066924;20,20473837;22%
2030;D_Battery_Li-Ion;UK;70,92561162;;2030;D_Battery_Li-Ion;UK;72,62272204;-1,697110415;-2%
2035;D_Battery_Li-Ion;UK;75,81608763;;2035;D_Battery_Li-Ion;UK;87,22335225;-11,40726462;-15%
2040;D_Battery_Li-Ion;UK;79,87408967;;2040;D_Battery_Li-Ion;UK;78,28704977;1,587039903;2%
2045;D_Battery_Li-Ion;UK;82,4784524;;2045;D_Battery_Li-Ion;UK;56,77994444;25,69850796;31%
2050;D_Battery_Li-Ion;UK;49,55662531;;2050;D_Battery_Li-Ion;UK;61,87682215;-12,32019684;-25%
2018;D_Battery_Redox;UK;0;;2018;D_Battery_Redox;UK;0;0;#DIV/0!
2025;D_Battery_Redox;UK;0;;2025;D_Battery_Redox;UK;0;0;#DIV/0!
2030;D_Battery_Redox;UK;0;;2030;D_Battery_Redox;UK;0;0;#DIV/0!
2035;D_Battery_Redox;UK;0;;2035;D_Battery_Redox;UK;0;0;#DIV/0!
2040;D_Battery_Redox;UK;0;;2040;D_Battery_Redox;UK;0;0;#DIV/0!
2045;D_Battery_Redox;UK;0;;2045;D_Battery_Redox;UK;0;0;#DIV/0!
2050;D_Battery_Redox;UK;0;;2050;D_Battery_Redox;UK;0;0;#DIV/0!
2018;D_CAES;UK;0;;2018;D_CAES;UK;0;0;#DIV/0!
2025;D_CAES;UK;0;;2025;D_CAES;UK;0;0;#DIV/0!
2030;D_CAES;UK;0;;2030;D_CAES;UK;0;0;#DIV/0!
2035;D_CAES;UK;0;;2035;D_CAES;UK;0;0;#DIV/0!
2040;D_CAES;UK;0;;2040;D_CAES;UK;0;0;#DIV/0!
2045;D_CAES;UK;0;;2045;D_CAES;UK;0;0;#DIV/0!
2050;D_CAES;UK;0;;2050;D_CAES;UK;0;0;#DIV/0!
2018;D_Gas_H2;UK;0;;2018;D_Gas_H2;UK;0;0;#DIV/0!
2025;D_Gas_H2;UK;1,28825716;;2025;D_Gas_H2;UK;0;1,28825716;100%
2030;D_Gas_H2;UK;1,310432871;;2030;D_Gas_H2;UK;3,074980978;-1,764548106;-135%
2035;D_Gas_H2;UK;2,568710515;;2035;D_Gas_H2;UK;3,528135004;-0,95942449;-37%
2040;D_Gas_H2;UK;9,842880619;;2040;D_Gas_H2;UK;4,372607;5,470273619;56%
2045;D_Gas_H2;UK;9,842880619;;2045;D_Gas_H2;UK;3,847250439;5,99563018;61%
2050;D_Gas_H2;UK;29,50049113;;2050;D_Gas_H2;UK;10,52949868;18,97099245;64%
2018;D_Gas_Methane;UK;0;;2018;D_Gas_Methane;UK;0;0;#DIV/0!
2025;D_Gas_Methane;UK;0;;2025;D_Gas_Methane;UK;0;0;#DIV/0!
2030;D_Gas_Methane;UK;0;;2030;D_Gas_Methane;UK;0;0;#DIV/0!
2035;D_Gas_Methane;UK;0;;2035;D_Gas_Methane;UK;0;0;#DIV/0!
2040;D_Gas_Methane;UK;0;;2040;D_Gas_Methane;UK;0;0;#DIV/0!
2045;D_Gas_Methane;UK;0;;2045;D_Gas_Methane;UK;0;0;#DIV/0!
2050;D_Gas_Methane;UK;0;;2050;D_Gas_Methane;UK;0;0;#DIV/0!
2018;D_Heat_HLI;UK;0;;2018;D_Heat_HLI;UK;0;0;#DIV/0!
2025;D_Heat_HLI;UK;0;;2025;D_Heat_HLI;UK;0;0;#DIV/0!
2030;D_Heat_HLI;UK;0;;2030;D_Heat_HLI;UK;0;0;#DIV/0!
2035;D_Heat_HLI;UK;0;;2035;D_Heat_HLI;UK;0;0;#DIV/0!
2040;D_Heat_HLI;UK;0;;2040;D_Heat_HLI;UK;0;0;#DIV/0!
2045;D_Heat_HLI;UK;0;;2045;D_Heat_HLI;UK;0;0;#DIV/0!
2050;D_Heat_HLI;UK;0;;2050;D_Heat_HLI;UK;0;0;#DIV/0!
2018;D_Heat_HLR;UK;0;;2018;D_Heat_HLR;UK;0;0;#DIV/0!
2025;D_Heat_HLR;UK;0;;2025;D_Heat_HLR;UK;0;0;#DIV/0!
2030;D_Heat_HLR;UK;0;;2030;D_Heat_HLR;UK;0;0;#DIV/0!
2035;D_Heat_HLR;UK;0;;2035;D_Heat_HLR;UK;0;0;#DIV/0!
2040;D_Heat_HLR;UK;0;;2040;D_Heat_HLR;UK;0;0;#DIV/0!
2045;D_Heat_HLR;UK;0;;2045;D_Heat_HLR;UK;0;0;#DIV/0!
2050;D_Heat_HLR;UK;0;;2050;D_Heat_HLR;UK;0;0;#DIV/0!
2018;D_PHS;UK;0;;2018;D_PHS;UK;0;0;#DIV/0!
2025;D_PHS;UK;0;;2025;D_PHS;UK;0;0;#DIV/0!
2030;D_PHS;UK;0;;2030;D_PHS;UK;0;0;#DIV/0!
2035;D_PHS;UK;0;;2035;D_PHS;UK;0;0;#DIV/0!
2040;D_PHS;UK;0;;2040;D_PHS;UK;0;0;#DIV/0!
2045;D_PHS;UK;0;;2045;D_PHS;UK;0;0;#DIV/0!
2050;D_PHS;UK;0;;2050;D_PHS;UK;0;0;#DIV/0!
2018;FRT_Rail_Conv;UK;5,3954;;2018;FRT_Rail_Conv;UK;0,660661202;4,734738798;88%
2025;FRT_Rail_Conv;UK;2,64264481;;2025;FRT_Rail_Conv;UK;0,660661202;1,981983607;75%
2030;FRT_Rail_Conv;UK;2,64264481;;2030;FRT_Rail_Conv;UK;0,660661202;1,981983607;75%
2035;FRT_Rail_Conv;UK;2,64264481;;2035;FRT_Rail_Conv;UK;0,660661202;1,981983607;75%
2040;FRT_Rail_Conv;UK;2,64264481;;2040;FRT_Rail_Conv;UK;0,660661202;1,981983607;75%
2045;FRT_Rail_Conv;UK;0;;2045;FRT_Rail_Conv;UK;0;0;#DIV/0!
2050;FRT_Rail_Conv;UK;0;;2050;FRT_Rail_Conv;UK;0;0;#DIV/0!
2018;FRT_Rail_Electric;UK;21,5816;;2018;FRT_Rail_Electric;UK;2,64264481;18,93895519;88%
2025;FRT_Rail_Electric;UK;34,56322428;;2025;FRT_Rail_Electric;UK;3,895159351;30,66806493;89%
2030;FRT_Rail_Electric;UK;43,60711246;;2030;FRT_Rail_Electric;UK;4,245607085;39,36150537;90%
2035;FRT_Rail_Electric;UK;52,82815781;;2035;FRT_Rail_Electric;UK;4,599559298;48,22859852;91%
2040;FRT_Rail_Electric;UK;62,60164679;;2040;FRT_Rail_Electric;UK;7,328435462;55,27321133;88%
2045;FRT_Rail_Electric;UK;72,73990076;;2045;FRT_Rail_Electric;UK;8,906926327;63,83297444;88%
2050;FRT_Rail_Electric;UK;51,27174935;;2050;FRT_Rail_Electric;UK;10,02995243;41,24179692;80%
2018;FRT_Road_BEV;UK;0;;2018;FRT_Road_BEV;UK;0;0;#DIV/0!
2025;FRT_Road_BEV;UK;0;;2025;FRT_Road_BEV;UK;0;0;#DIV/0!
2030;FRT_Road_BEV;UK;0;;2030;FRT_Road_BEV;UK;0;0;#DIV/0!
2035;FRT_Road_BEV;UK;0;;2035;FRT_Road_BEV;UK;0;0;#DIV/0!
2040;FRT_Road_BEV;UK;0;;2040;FRT_Road_BEV;UK;0;0;#DIV/0!
2045;FRT_Road_BEV;UK;0;;2045;FRT_Road_BEV;UK;0;0;#DIV/0!
2050;FRT_Road_BEV;UK;0;;2050;FRT_Road_BEV;UK;0;0;#DIV/0!
2018;FRT_Road_H2;UK;0;;2018;FRT_Road_H2;UK;0;0;#DIV/0!
2025;FRT_Road_H2;UK;0;;2025;FRT_Road_H2;UK;0;0;#DIV/0!
2030;FRT_Road_H2;UK;0;;2030;FRT_Road_H2;UK;0;0;#DIV/0!
2035;FRT_Road_H2;UK;0;;2035;FRT_Road_H2;UK;0;0;#DIV/0!
2040;FRT_Road_H2;UK;0;;2040;FRT_Road_H2;UK;0;0;#DIV/0!
2045;FRT_Road_H2;UK;0;;2045;FRT_Road_H2;UK;0;0;#DIV/0!
2050;FRT_Road_H2;UK;0;;2050;FRT_Road_H2;UK;0;0;#DIV/0!
2018;FRT_Road_ICE;UK;242,793;;2018;FRT_Road_ICE;UK;29,72975411;213,0632459;88%
2025;FRT_Road_ICE;UK;139,7050491;;2025;FRT_Road_ICE;UK;29,72975411;109,975295;79%
2030;FRT_Road_ICE;UK;76,66393844;;2030;FRT_Road_ICE;UK;29,72975411;46,93418433;61%
2035;FRT_Road_ICE;UK;0;;2035;FRT_Road_ICE;UK;29,72975411;-29,72975411;#DIV/0!
2040;FRT_Road_ICE;UK;0;;2040;FRT_Road_ICE;UK;0;0;#DIV/0!
2045;FRT_Road_ICE;UK;0;;2045;FRT_Road_ICE;UK;0;0;#DIV/0!
2050;FRT_Road_ICE;UK;0;;2050;FRT_Road_ICE;UK;0;0;#DIV/0!
2018;FRT_Road_LNG;UK;0;;2018;FRT_Road_LNG;UK;0;0;#DIV/0!
2025;FRT_Road_LNG;UK;0;;2025;FRT_Road_LNG;UK;0;0;#DIV/0!
2030;FRT_Road_LNG;UK;0;;2030;FRT_Road_LNG;UK;0;0;#DIV/0!
2035;FRT_Road_LNG;UK;0;;2035;FRT_Road_LNG;UK;0;0;#DIV/0!
2040;FRT_Road_LNG;UK;0;;2040;FRT_Road_LNG;UK;0;0;#DIV/0!
2045;FRT_Road_LNG;UK;0;;2045;FRT_Road_LNG;UK;0;0;#DIV/0!
2050;FRT_Road_LNG;UK;0;;2050;FRT_Road_LNG;UK;0;0;#DIV/0!
2018;FRT_Road_OH;UK;0;;2018;FRT_Road_OH;UK;0;0;#DIV/0!
2025;FRT_Road_OH;UK;62,96377846;;2025;FRT_Road_OH;UK;0,759198821;62,20457964;99%
2030;FRT_Road_OH;UK;121,4056128;;2030;FRT_Road_OH;UK;0,759198821;120,646414;99%
2035;FRT_Road_OH;UK;224,8027264;;2035;FRT_Road_OH;UK;0,759198821;224,0435276;100%
2040;FRT_Road_OH;UK;230,8418207;;2040;FRT_Road_OH;UK;28,32497908;202,5168416;88%
2045;FRT_Road_OH;UK;230,3430191;;2045;FRT_Road_OH;UK;28,2052667;202,1377524;88%
2050;FRT_Road_OH;UK;260,9825506;;2050;FRT_Road_OH;UK;28,2052667;232,7772839;89%
2018;FRT_Road_PHEV;UK;0;;2018;FRT_Road_PHEV;UK;0;0;#DIV/0!
2025;FRT_Road_PHEV;UK;46,32429636;;2025;FRT_Road_PHEV;UK;0;46,32429636;100%
2030;FRT_Road_PHEV;UK;44,74167439;;2030;FRT_Road_PHEV;UK;0;44,74167439;100%
